-79.6606954634	went
-79.9651717246	came
-80.4519399703	drove
-80.2578243315	walked
-79.7252325118	arrived
-90.8037844896	went
-91.2233639956	came
-91.9011198282	drove
-91.624748826	walked
-90.9190064669	arrived
-96.6974413395	went
-97.1431672573	came
-97.8693921566	drove
-97.5541856289	walked
-96.9307463169	arrived
-87.1578849852	went
-87.6824764311	came
-88.1981915534	drove
-87.9569777548	walked
-87.2709607184	arrived
-93.1924489141	went
-93.7202942967	came
-94.275115788	drove
-94.0114925504	walked
-93.4383042455	arrived
-77.698243022	went
-77.1602395773	came
-78.0693563223	drove
-76.5920571089	walked
-78.3866790533	arrived
-83.0999443233	went
-82.5302712619	came
-83.430937022	drove
-81.9638168514	walked
-83.819658488	arrived
-73.6790061295	went
-73.1668258011	came
-74.0578527749	drove
-72.5912635624	walked
-74.3824100792	arrived
-79.7290906012	went
-79.1848367751	came
-80.0368889868	drove
-78.6016153395	walked
-80.4776538908	arrived
-91.0402253866	went
-90.6627744436	came
-91.4685143232	drove
-90.0230942965	walked
-91.8245748281	arrived
-96.9623334408	went
-96.5692617893	came
-97.3877160549	drove
-95.9346351624	walked
-97.7819464207	arrived
-87.3650731146	went
-86.9811042845	came
-87.7770194113	drove
-86.2865437567	walked
-88.1130608618	arrived
-93.3783655763	went
-92.9972859025	came
-93.7894960046	drove
-92.3022461534	walked
-94.2110572457	arrived
-141.352370083	went
-140.769346058	came
-141.86999017	drove
-140.398661435	walked
-142.415489495	arrived
-147.37561965	went
-146.722104311	came
-147.824795008	drove
-146.398023367	walked
-148.39785409	arrived
-134.226778328	went
-133.657393277	came
-134.75130254	drove
-133.213484108	walked
-135.27773124	arrived
-140.507847965	went
-139.868692577	came
-140.962940872	drove
-139.482456148	walked
-141.51669997	arrived
-152.313073993	went
-151.788608909	came
-152.729503989	drove
-151.338573337	walked
-153.259913802	arrived
-158.734145254	went
-158.160289377	came
-159.071354955	drove
-157.753534168	walked
-159.628648847	arrived
-144.471194625	went
-143.948251605	came
-144.871197581	drove
-143.450799823	walked
-145.379039645	arrived
-150.775866568	went
-150.195130408	came
-151.072990954	drove
-149.745268643	walked
-151.619056761	arrived
-141.536697686	went
-141.182634652	came
-142.116705716	drove
-142.042474568	walked
-141.817906201	arrived
-147.515957594	went
-147.132055998	came
-148.034680605	drove
-148.006499052	walked
-147.76436162	arrived
-134.453753769	went
-134.133025944	came
-135.027864754	drove
-134.947226346	walked
-134.780531228	arrived
-140.697473228	went
-140.336246669	came
-141.2115013	drove
-141.185021102	walked
-140.98355931	arrived
-152.534735084	went
-152.245332122	came
-153.0018996	drove
-153.035918593	walked
-152.689781547	arrived
-158.8963314	went
-158.583561987	came
-159.295947164	drove
-159.38870582	walked
-158.99722299	arrived
-144.710282922	went
-144.518171906	came
-145.171726346	drove
-145.23922646	walked
-144.898242593	arrived
-150.960680544	went
-150.734904826	came
-151.331007063	drove
-151.470132887	walked
-151.086119235	arrived
-73.3380508423	went
-72.9401547909	came
-74.2556877136	drove
-72.8100953102	walked
-74.4239764214	arrived
-81.448166132	went
-81.003881216	came
-82.2602102757	drove
-80.8655762672	walked
-82.4819409847	arrived
-65.2196307182	went
-64.8824019432	came
-66.3464217186	drove
-64.6749687195	walked
-66.5334806442	arrived
-73.7678072453	went
-73.3396353722	came
-74.7385618687	drove
-73.1570458412	walked
-74.9378817081	arrived
-74.3770354986	went
-73.8979533911	came
-75.4803603888	drove
-73.6524521112	walked
-75.6501082182	arrived
-82.592220068	went
-82.0499403477	came
-83.6242854595	drove
-81.8529081345	walked
-83.7489612103	arrived
-67.4003765583	went
-66.9470303059	came
-68.3203265667	drove
-66.9299023151	walked
-68.6426069736	arrived
-75.7309629917	went
-75.2166550159	came
-76.4924666882	drove
-75.2078139782	walked
-76.8196213245	arrived
-73.4005830288	went
-74.387762785	came
-74.9634225368	drove
-74.8559038639	walked
-74.0559194088	arrived
-81.5092992783	went
-82.4747066498	came
-82.9923653603	drove
-82.9510889053	walked
-82.1074681282	arrived
-65.3891067505	went
-66.4332003593	came
-67.1776947975	drove
-66.9721665382	walked
-66.1962943077	arrived
-73.8742556572	went
-74.9239392281	came
-75.5684008598	drove
-75.4974684715	walked
-74.584148407	arrived
-74.1601463556	went
-74.4857202768	came
-75.5484706163	drove
-75.0495563745	walked
-74.4004026651	arrived
-82.3792157173	went
-82.6709537506	came
-83.75091362	drove
-83.3305735588	walked
-82.5467762947	arrived
-66.888646841	went
-68.0003268719	came
-68.8198859692	drove
-68.7066686153	walked
-67.8515608311	arrived
-75.1858692169	went
-76.2641720772	came
-77.00877285	drove
-77.003742218	walked
-76.0097742081	arrived
-115.542731464	went
-115.148639381	came
-116.117356956	drove
-114.543474138	walked
-116.550846279	arrived
-120.83246994	went
-120.383410931	came
-121.352915287	drove
-119.848348141	walked
-121.7748456	arrived
-111.651442707	went
-111.210604846	came
-112.242536247	drove
-110.554988086	walked
-112.603967369	arrived
-117.017147899	went
-116.508831382	came
-117.552094817	drove
-115.940750003	walked
-117.894039512	arrived
-124.610179842	went
-124.063985765	came
-125.234581888	drove
-123.430961072	walked
-125.445752561	arrived
-129.775183916	went
-129.200254679	came
-130.351928473	drove
-128.588108301	walked
-130.554962397	arrived
-118.245465696	went
-117.687495649	came
-118.88607496	drove
-116.89165777	walked
-119.177270353	arrived
-123.323009253	went
-122.713897943	came
-123.901695967	drove
-121.967104912	walked
-124.188543081	arrived
-115.217037141	went
-115.980640352	came
-116.897025526	drove
-116.411335886	walked
-115.829296052	arrived
-120.476625443	went
-121.215296745	came
-122.108304024	drove
-121.715022087	walked
-121.027999878	arrived
-111.365295112	went
-112.050968826	came
-113.012922943	drove
-112.398365676	walked
-111.861688316	arrived
-116.74651897	went
-117.37353456	came
-118.330827117	drove
-117.798539996	walked
-117.163090587	arrived
-124.291020095	went
-124.726372898	came
-125.808666885	drove
-125.217981517	walked
-124.673762023	arrived
-129.407614946	went
-129.83298564	came
-130.892323732	drove
-130.369221449	walked
-129.760153532	arrived
-117.927613199	went
-118.354245603	came
-119.508228242	drove
-118.719152868	walked
-118.420235574	arrived
-122.966384172	went
-123.397553682	came
-124.508908987	drove
-123.794079542	walked
-123.401620626	arrived
-81.713240087	went
-81.2410029769	came
-81.9501151443	drove
-82.1931328177	walked
-81.374227941	arrived
-93.9826667905	went
-93.5014026761	came
-94.1940320134	drove
-94.4719350934	walked
-93.6196697354	arrived
-76.4269033074	went
-76.098243773	came
-76.9048772454	drove
-77.0459337831	walked
-76.1826711297	arrived
-88.796923697	went
-88.4567914605	came
-89.2441187501	drove
-89.4244399667	walked
-88.5531707406	arrived
-83.6017379165	went
-83.4827484488	came
-84.3474010825	drove
-84.3870591521	walked
-83.186915338	arrived
-95.692758739	went
-95.502377212	came
-96.370721519	drove
-96.4419648051	walked
-95.1958839297	arrived
-79.0351273417	went
-79.5344635844	came
-79.737291038	drove
-79.9948903918	walked
-79.1417505145	arrived
-91.0482825637	went
-91.5287346244	came
-91.6902932525	drove
-91.9888209701	walked
-91.0602101684	arrived
-81.713240087	went
-81.2410029769	came
-81.9501151443	drove
-82.1931328177	walked
-81.374227941	arrived
-93.9826667905	went
-93.5014026761	came
-94.1940320134	drove
-94.4719350934	walked
-93.6196697354	arrived
-76.4269033074	went
-76.098243773	came
-76.9048772454	drove
-77.0459337831	walked
-76.1826711297	arrived
-88.796923697	went
-88.4567914605	came
-89.2441187501	drove
-89.4244399667	walked
-88.5531707406	arrived
-83.6017379165	went
-83.4827484488	came
-84.3474010825	drove
-84.3870591521	walked
-83.186915338	arrived
-95.692758739	went
-95.502377212	came
-96.370721519	drove
-96.4419648051	walked
-95.1958839297	arrived
-79.0351273417	went
-79.5344635844	came
-79.737291038	drove
-79.9948903918	walked
-79.1417505145	arrived
-91.0482825637	went
-91.5287346244	came
-91.6902932525	drove
-91.9888209701	walked
-91.0602101684	arrived
-64.3973794878	went
-63.4068108499	came
-64.8882862031	drove
-63.4452584684	walked
-65.2965789735	arrived
-71.7752988935	went
-70.6306508183	came
-72.1608584523	drove
-70.6857233644	walked
-72.6603577733	arrived
-51.3464646339	went
-50.6245927811	came
-52.1418371201	drove
-50.5554304123	walked
-52.4864888191	arrived
-58.5120210648	went
-57.5951836109	came
-59.2605509758	drove
-57.6622693539	walked
-59.6292743683	arrived
-80.3712878227	went
-79.6083605289	came
-81.1587705612	drove
-79.6024656296	walked
-81.5386695862	arrived
-87.1792747378	went
-86.3320114017	came
-87.9448940158	drove
-86.3744651675	walked
-88.363403976	arrived
-68.103384614	went
-67.3868619204	came
-68.9995056391	drove
-67.3938907385	walked
-69.3601132631	arrived
-75.0355831385	went
-74.2110458612	came
-75.9179807901	drove
-74.2974077463	walked
-76.3236070871	arrived
-64.3973794878	went
-63.4068108499	came
-64.8882862031	drove
-63.4452584684	walked
-65.2965789735	arrived
-71.7752988935	went
-70.6306508183	came
-72.1608584523	drove
-70.6857233644	walked
-72.6603577733	arrived
-51.3464646339	went
-50.6245927811	came
-52.1418371201	drove
-50.5554304123	walked
-52.4864888191	arrived
-58.5120210648	went
-57.5951836109	came
-59.2605509758	drove
-57.6622693539	walked
-59.6292743683	arrived
-80.3712878227	went
-79.6083605289	came
-81.1587705612	drove
-79.6024656296	walked
-81.5386695862	arrived
-87.1792747378	went
-86.3320114017	came
-87.9448940158	drove
-86.3744651675	walked
-88.363403976	arrived
-68.103384614	went
-67.3868619204	came
-68.9995056391	drove
-67.3938907385	walked
-69.3601132631	arrived
-75.0355831385	went
-74.2110458612	came
-75.9179807901	drove
-74.2974077463	walked
-76.3236070871	arrived
-49.8351905048	went
-48.9950275123	came
-50.2936455905	drove
-49.1733519733	walked
-50.7762548625	arrived
-57.2246358991	went
-56.404707253	came
-57.6829589009	drove
-56.5965994	walked
-58.3503573537	arrived
-38.9873866737	went
-37.9070756137	came
-39.2834415138	drove
-37.8115412891	walked
-39.629009217	arrived
-46.8773312569	went
-45.7435181141	came
-47.1460475922	drove
-45.6819033623	walked
-47.69003582	arrived
-62.9204634726	went
-62.0195864737	came
-63.0490998328	drove
-61.9811758101	walked
-63.522993952	arrived
-70.3335091472	went
-69.3977982402	came
-70.3445178866	drove
-69.3381218314	walked
-70.9495417476	arrived
-52.4128870666	went
-51.275003165	came
-52.4118165672	drove
-51.0411252677	walked
-52.78081128	arrived
-59.9370583296	went
-58.7525426149	came
-59.9316338301	drove
-58.5992006063	walked
-60.4058669806	arrived
-49.8351905048	went
-48.9950275123	came
-50.2936455905	drove
-49.1733519733	walked
-50.7762548625	arrived
-57.2246358991	went
-56.404707253	came
-57.6829589009	drove
-56.5965994	walked
-58.3503573537	arrived
-38.9873866737	went
-37.9070756137	came
-39.2834415138	drove
-37.8115412891	walked
-39.629009217	arrived
-46.8773312569	went
-45.7435181141	came
-47.1460475922	drove
-45.6819033623	walked
-47.69003582	arrived
-62.9204634726	went
-62.0195864737	came
-63.0490998328	drove
-61.9811758101	walked
-63.522993952	arrived
-70.3335091472	went
-69.3977982402	came
-70.3445178866	drove
-69.3381218314	walked
-70.9495417476	arrived
-52.4128870666	went
-51.275003165	came
-52.4118165672	drove
-51.0411252677	walked
-52.78081128	arrived
-59.9370583296	went
-58.7525426149	came
-59.9316338301	drove
-58.5992006063	walked
-60.4058669806	arrived
-86.7542824149	went
-86.4230141044	came
-87.4515146613	drove
-85.6002807021	walked
-88.1386956573	arrived
-92.5708118379	went
-92.167747587	came
-93.1697798669	drove
-91.3442979753	walked
-93.9334846437	arrived
-85.1949903369	went
-84.7979671359	came
-85.8861839175	drove
-83.8808812499	walked
-86.6506468654	arrived
-91.5092848241	went
-91.057515949	came
-92.1272176206	drove
-90.1452256143	walked
-92.9559668005	arrived
-99.6006084085	went
-99.2309561372	came
-100.300004542	drove
-98.3784585595	walked
-100.978009284	arrived
-105.731732816	went
-105.302910298	came
-106.361220807	drove
-104.451761454	walked
-107.08838889	arrived
-97.6790255904	went
-97.2318353057	came
-98.4216875434	drove
-96.3236343265	walked
-99.0789222121	arrived
-103.925462335	went
-103.438756555	came
-104.624758333	drove
-102.533450693	walked
-105.315105051	arrived
-86.7700282931	went
-87.6208540797	came
-88.2693130374	drove
-87.8540613055	walked
-87.8086220622	arrived
-92.5914617479	went
-93.3511515558	came
-93.964124769	drove
-93.5942626894	walked
-93.6180916727	arrived
-85.3344394565	went
-86.2011663318	came
-86.885412395	drove
-86.2884714007	walked
-86.333240211	arrived
-91.6396845281	went
-92.4538639486	came
-93.0987456739	drove
-92.5471952856	walked
-92.6602071226	arrived
-99.7483149171	went
-100.40704447	came
-101.291541636	drove
-100.756908	walked
-100.753764212	arrived
-105.851005286	went
-106.461672038	came
-107.319676608	drove
-106.814465731	walked
-106.877545089	arrived
-97.869497478	went
-98.6359078288	came
-99.53088063	drove
-98.8079964519	walked
-98.8260757327	arrived
-104.082416147	went
-104.813939661	came
-105.686102957	drove
-105.000701994	walked
-105.068538278	arrived
-80.6250410676	went
-80.2257896066	came
-81.1220312715	drove
-82.5512905717	walked
-80.2971768975	arrived
-91.0381972194	went
-90.6104084849	came
-91.511779964	drove
-92.9084994197	walked
-90.7128455043	arrived
-80.9935125113	went
-80.6012047529	came
-81.5274094343	drove
-82.8864821196	walked
-80.6503266096	arrived
-91.5981390476	went
-91.1850492954	came
-92.1216261387	drove
-93.4423596859	walked
-91.2546575069	arrived
-89.6441024542	went
-89.2671507597	came
-90.1591004133	drove
-91.5864766836	walked
-89.3616217375	arrived
-100.067825675	went
-99.6742619276	came
-100.564058661	drove
-101.96302259	walked
-99.7862385511	arrived
-91.4162379503	went
-91.0308753252	came
-91.926894784	drove
-93.2875849009	walked
-91.131981492	arrived
-101.811857343	went
-101.413715482	came
-102.309814095	drove
-103.634794354	walked
-101.517690301	arrived
-79.470972836	went
-78.3257873654	came
-79.8137443662	drove
-80.9822471738	walked
-79.7672923207	arrived
-89.7910243869	went
-88.6264974475	came
-90.1187106967	drove
-91.2699972987	walked
-90.0920593143	arrived
-79.7347873449	went
-78.7459911108	came
-80.2156027555	drove
-81.3336757421	walked
-80.1337374449	arrived
-90.2548692226	went
-89.2491867542	came
-90.7305305004	drove
-91.8366787434	walked
-90.6702682972	arrived
-88.5960718393	went
-87.3653718233	came
-88.9307476282	drove
-90.0472160578	walked
-88.8630768061	arrived
-98.9402445555	went
-97.6981166601	came
-99.2674168348	drove
-100.37035501	walked
-99.2132729292	arrived
-90.1319538355	went
-89.044126153	came
-90.5594192743	drove
-91.6747738123	walked
-90.4961630106	arrived
-100.455362916	went
-99.3442231417	came
-100.879684091	drove
-101.976388097	walked
-100.822744966	arrived
-87.379571259	went
-86.4564951062	came
-87.2993372083	drove
-85.4136913419	walked
-87.9599793553	arrived
-94.7837691903	went
-93.8224688172	came
-94.6099124551	drove
-92.7672336698	walked
-95.389490664	arrived
-78.6775365472	went
-77.8492751718	came
-78.7378121018	drove
-76.7602120042	walked
-79.3180366158	arrived
-85.6377631426	went
-84.7542611361	came
-85.6086360216	drove
-83.6519733667	walked
-86.2887536287	arrived
-100.111004412	went
-99.1763244271	came
-100.056956828	drove
-98.0971055627	walked
-100.718610346	arrived
-107.627500117	went
-106.679643691	came
-107.517332613	drove
-105.567381442	walked
-108.267693579	arrived
-86.0704997182	went
-85.2302158475	came
-86.1926353574	drove
-84.1051667333	walked
-86.7830136418	arrived
-93.164878726	went
-92.282499671	came
-93.2222851515	drove
-91.1158291101	walked
-93.9176267385	arrived
-85.5058049262	went
-85.8516120017	came
-87.2623576224	drove
-86.7516516745	walked
-85.9579919875	arrived
-92.9959725142	went
-93.3397330046	came
-94.6404269934	drove
-94.1861752272	walked
-93.5011557341	arrived
-77.0965468884	went
-77.5420897007	came
-78.9768445492	drove
-78.4134266376	walked
-77.6471116543	arrived
-84.2181129754	went
-84.6638388932	came
-85.9884758294	drove
-85.451613456	walked
-84.7975540459	arrived
-98.3447465599	went
-98.6076554954	came
-100.087158173	drove
-99.4996494949	walked
-98.8377990425	arrived
-105.976111233	went
-106.191064179	came
-107.601485074	drove
-107.011720002	walked
-106.494951069	arrived
-84.7436496615	went
-85.1365219951	came
-86.7073914409	drove
-86.0087186694	walked
-85.5666458011	arrived
-92.0864271224	went
-92.4052156508	came
-93.9083069861	drove
-93.2093094885	walked
-92.9306987822	arrived
-116.442859858	went
-116.123559684	came
-117.054934233	drove
-115.668614596	walked
-117.832941264	arrived
-122.118981779	went
-121.781768739	came
-122.686233938	drove
-121.395346582	walked
-123.544037282	arrived
-88.6284005344	went
-88.4166509807	came
-89.3636972606	drove
-87.9017915428	walked
-90.1091062725	arrived
-94.6177093387	went
-94.3319842219	came
-95.3140689731	drove
-93.9516798854	walked
-96.1281868815	arrived
-125.935312659	went
-125.736104399	came
-126.524950892	drove
-125.080615193	walked
-127.328259856	arrived
-131.391106367	went
-131.193999052	came
-131.940861464	drove
-130.581581354	walked
-132.817778349	arrived
-97.4201688468	went
-97.2041172683	came
-97.9835886657	drove
-96.5354215801	walked
-98.7758865058	arrived
-103.262765586	went
-103.010392368	came
-103.79995507	drove
-102.433601081	walked
-104.615401447	arrived
-115.537321776	went
-116.333306521	came
-116.40938589	drove
-116.228668898	walked
-116.162192076	arrived
-121.18067354	went
-121.922902524	came
-121.971104562	drove
-121.819212854	walked
-121.799103677	arrived
-87.6682002246	went
-88.514157027	came
-88.8821298778	drove
-88.3751508892	walked
-88.5802595317	arrived
-93.6580049396	went
-94.3848864436	came
-94.78484267	drove
-94.2984263301	walked
-94.56310004	arrived
-125.121898085	went
-126.089601427	came
-125.96349898	drove
-125.89192906	walked
-125.773911387	arrived
-130.560446978	went
-131.501702547	came
-131.325797796	drove
-131.29395318	walked
-131.233476877	arrived
