False	True	went	5.93487042777e-27	came	7.95427119668e-27	drove	2.88791418987e-27	walked	1.70057242342e-26	arrived	2.29826018949e-27	None	come	Laura was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	named	nameSubj	non	NA
False	True	went	4.04345847293e-30	came	6.04102912533e-30	drove	2.04035094683e-30	walked	1.26732563308e-29	arrived	1.55335444056e-30	None	come	A woman was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	unnamed	nameSubj	non	NA
False	True	went	6.36979618838e-29	came	9.59764475092e-29	drove	3.25990809847e-29	walked	2.01149272346e-28	arrived	2.64579136672e-29	None	come	Laura was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	named	unObj	non	NA
False	True	went	6.93432551211e-32	came	1.14173415437e-31	drove	3.62150772306e-32	walked	2.37342954893e-31	arrived	2.92090535852e-32	None	come	A woman was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	unnamed	unObj	non	NA
False	True	went	1.87673616948e-26	came	3.42095698034e-26	drove	1.01251833142e-26	walked	6.71568976913e-26	arrived	8.19261199591e-27	None	come	Laura was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	named	nameObj	non	NA
False	True	went	1.91784998943e-29	came	3.82562263081e-29	drove	1.05115970058e-29	walked	7.33211117266e-29	arrived	8.41774243733e-30	None	come	A woman was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	unnamed	nameObj	non	NA
False	False	went	4.02200552285e-32	came	2.40259416386e-32	drove	9.32321906034e-33	walked	2.06608864076e-32	arrived	3.28600727979e-32	None	come	Paul was building a deck in his backyard. A neighbor lent him her sander. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	unSubj	pro	NA
False	False	went	1.04343718275e-31	came	7.92589152425e-32	drove	3.00520355244e-32	walked	5.83273536068e-32	arrived	8.20245668728e-32	None	come	A man was building a deck in his backyard. A neighbor lent him her sander. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	unSubj	pro	NA
False	False	went	6.6139353728e-27	came	4.00367752677e-27	drove	1.64642975111e-27	walked	2.64442635121e-27	arrived	6.0028824148e-27	None	come	Paul was building a deck in his backyard. Susan lent him her sander. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	nameSubj	pro	NA
False	False	went	6.07695150808e-27	came	4.43705100202e-27	drove	1.63494523118e-27	walked	2.60801098485e-27	arrived	5.16299037329e-27	None	come	A man was building a deck in his backyard. Susan lent him her sander. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	nameSubj	pro	NA
False	False	went	5.3289317941e-29	came	4.29420157527e-29	drove	1.00057597304e-29	walked	2.09486248757e-29	arrived	3.66288795029e-29	None	come	Paul was building a deck in his backyard. He borrowed a sander from a neighbor. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	unObj	pro	NA
False	False	went	8.87687934056e-29	came	8.48552911175e-29	drove	1.67307469279e-29	walked	3.39553896751e-29	arrived	6.23991052494e-29	None	come	A man was building a deck in his backyard. He borrowed a sander from a neighbor. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	unObj	pro	NA
False	False	went	1.00669349532e-26	came	4.37583481489e-27	drove	2.25362659976e-27	walked	3.52081659858e-27	arrived	6.46100176555e-27	None	come	Paul was building a deck in his backyard. He borrowed a sander from Susan. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	nameObj	pro	NA
False	False	went	1.66961575119e-26	came	8.15546176765e-27	drove	3.54634674443e-27	walked	5.90315619179e-27	arrived	1.10445039699e-26	None	come	A man was building a deck in his backyard. He borrowed a sander from Susan. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	nameObj	pro	NA
False	True	went	3.653503364e-32	came	5.51804613296e-32	drove	1.90506437853e-32	walked	9.61314497115e-32	arrived	1.70369600013e-32	None	come	Paul was building a deck in his backyard. A neighbor lent him her sander. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	unSubj	non	NA
False	True	went	1.29935279892e-31	came	1.98381847181e-31	drove	7.06188212634e-32	walked	3.15420786956e-31	arrived	5.12101879272e-32	None	come	A man was building a deck in his backyard. A neighbor lent him her sander. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	unSubj	non	NA
False	True	went	5.77771286709e-27	came	8.74237999588e-27	drove	2.97072279652e-27	walked	1.2650957828e-26	arrived	2.83591108845e-27	None	come	Paul was building a deck in his backyard. Susan lent him her sander. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	nameSubj	non	NA
False	True	went	5.85227046861e-27	came	9.20207705701e-27	drove	2.97927724611e-27	walked	1.2454928322e-26	arrived	2.48053952133e-27	None	come	A man was building a deck in his backyard. Susan lent him her sander. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	nameSubj	non	NA
False	True	went	4.2073407001e-29	came	6.58424753509e-29	drove	1.60296485926e-29	walked	1.03313028862e-28	arrived	1.27817967038e-29	None	come	Paul was building a deck in his backyard. He borrowed a sander from a neighbor. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	unObj	non	NA
False	True	went	6.51887039825e-29	came	1.09427580255e-28	drove	2.51760482085e-29	walked	1.55766785654e-28	arrived	2.02781016131e-29	None	come	A man was building a deck in his backyard. He borrowed a sander from a neighbor. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	unObj	non	NA
False	True	went	5.72462437159e-27	came	7.40466152089e-27	drove	2.43050121096e-27	walked	1.66555245457e-26	arrived	1.58456467251e-27	None	come	Paul was building a deck in his backyard. He borrowed a sander from Susan. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	nameObj	non	NA
False	True	went	9.31972499455e-27	came	1.32995809158e-26	drove	3.88142307477e-27	walked	2.60583940953e-26	arrived	2.77951146582e-27	None	come	A man was building a deck in his backyard. He borrowed a sander from Susan. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	nameObj	non	NA
False	True	went	2.57366179325e-36	came	4.6910155429e-36	drove	1.24652758112e-36	walked	5.42228324514e-36	arrived	8.33525323512e-37	None	come	Jill's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	named	unSubj	pro	NA
False	True	went	3.54528338053e-37	came	6.66922474728e-37	drove	1.71630672914e-37	walked	7.8752824976e-37	arrived	1.16433867231e-37	None	come	A woman's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	unSubj	pro	NA
True	True	went	3.94828788185e-31	came	7.69258639112e-31	drove	1.9029812428e-31	walked	7.04151143371e-31	arrived	1.3703026257e-31	None	come	Jill's son wanted to learn to play the flute. James offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	named	nameSubj	pro	NA
True	True	went	7.37990488199e-32	came	1.4660036148e-31	drove	3.48106687998e-32	walked	1.35220285347e-31	arrived	2.45290284922e-32	None	come	A woman's son wanted to learn to play the flute. James offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	nameSubj	pro	NA
False	True	went	3.10050959581e-46	came	6.1713898738e-46	drove	1.53703803994e-46	walked	6.78733310059e-46	arrived	1.00101995753e-46	None	come	Jill's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	named	unObj	pro	NA
False	True	went	5.17682054655e-47	came	1.04911731131e-46	drove	2.65707292221e-47	walked	1.21974009934e-46	arrived	1.70981039409e-47	None	come	A woman's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	unObj	pro	NA
True	True	went	1.5335305226e-41	came	3.30590827947e-41	drove	7.87844189572e-42	walked	3.01014340311e-41	arrived	5.20105131207e-42	None	come	Jill's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	named	nameObj	pro	NA
True	True	went	2.15736173818e-42	came	4.93010128343e-42	drove	1.1030764124e-42	walked	4.45163656529e-42	arrived	7.19035872963e-43	None	come	A woman's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	nameObj	pro	NA
False	False	went	3.71920251192e-36	came	2.50288491279e-36	drove	8.22599757721e-37	walked	1.05508827086e-36	arrived	1.84749885334e-36	None	come	Jill's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	named	unSubj	non	NA
False	False	went	5.25529031393e-37	came	3.98911534383e-37	drove	1.19641221615e-37	walked	1.61752267636e-37	arrived	2.68481039929e-37	None	come	A woman's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	unSubj	non	NA
False	False	went	5.61275513011e-31	came	3.84442015681e-31	drove	1.1936241306e-31	walked	1.3588879675e-31	arrived	2.94436856785e-31	None	come	Jill's son wanted to learn to play the flute. James offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	named	nameSubj	non	NA
False	False	went	1.05645487747e-31	came	7.85805580515e-32	drove	2.24124644106e-32	walked	2.67662641584e-32	arrived	5.49777971366e-32	None	come	A woman's son wanted to learn to play the flute. James offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	nameSubj	non	NA
False	False	went	3.67309068708e-46	came	2.88344336473e-46	drove	9.22019672142e-47	walked	1.18067707197e-46	arrived	2.0495569969e-46	None	come	Jill's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	named	unObj	non	NA
False	False	went	6.23520493902e-47	came	5.27973477643e-47	drove	1.62430270605e-47	walked	2.17228897699e-47	arrived	3.62753388443e-47	None	come	A woman's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	unObj	non	NA
False	False	went	1.81323611653e-41	came	1.3998940781e-41	drove	4.49376821034e-42	walked	5.25766185965e-42	arrived	1.06559027629e-41	None	come	Jill's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	named	nameObj	non	NA
False	False	went	2.50722495737e-42	came	2.16590972229e-42	drove	6.4225212941e-43	walked	8.00988570503e-43	arrived	1.53178762993e-42	None	come	A woman's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	nameObj	non	NA
False	True	went	1.44940592828e-43	came	2.30402722494e-43	drove	9.0042104763e-44	walked	3.94891429396e-43	arrived	4.82775585181e-44	None	come	Jane opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	unSubj	pro	NA
False	True	went	7.58366359467e-46	came	1.19085370578e-45	drove	4.69057340288e-46	walked	1.90374526634e-45	arrived	2.38333192404e-46	None	come	A woman opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	unSubj	pro	NA
False	True	went	1.84021714669e-40	came	2.86219634488e-40	drove	1.05604258066e-40	walked	4.76002508012e-40	arrived	5.54860747936e-41	None	come	Jane opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	nameSubj	pro	NA
False	True	went	6.08041867875e-43	came	9.05390668751e-43	drove	3.40159328415e-43	walked	1.41809719467e-42	arrived	1.62189263064e-43	None	come	A woman opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	nameSubj	pro	NA
False	True	went	5.75518277899e-50	came	8.73733820172e-50	drove	3.38583606398e-50	walked	1.57452513575e-49	arrived	1.81237658375e-50	None	come	Jane opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	unObj	pro	NA
False	True	went	2.18731193874e-52	came	3.33351777632e-52	drove	1.3053602048e-52	walked	5.69485962449e-52	arrived	6.60156133975e-53	None	come	A woman opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	unObj	pro	NA
False	True	went	1.81781087961e-46	came	2.64717159596e-46	drove	1.01227612833e-46	walked	4.58291660024e-46	arrived	5.5749679069e-47	None	come	Jane opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	nameObj	pro	NA
False	True	went	6.08280996013e-49	came	8.74514021179e-49	drove	3.37843979803e-49	walked	1.42558153002e-48	arrived	1.73941262554e-49	None	come	A woman opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	nameObj	pro	NA
True	True	went	7.24381485599e-44	came	1.46121369824e-43	drove	5.71873357061e-44	walked	6.65514457939e-44	arrived	5.87314447756e-44	None	come	Jane opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	unSubj	non	NA
True	True	went	3.74967548808e-46	came	7.25644761405e-46	drove	2.92772765487e-46	walked	3.27713471699e-46	arrived	3.00457605367e-46	None	come	A woman opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	unSubj	non	NA
True	True	went	8.67628766094e-41	came	1.69779124759e-40	drove	6.34184740532e-41	walked	7.66677448679e-41	arrived	6.46720050592e-41	None	come	Jane opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	nameSubj	non	NA
True	True	went	2.77868412731e-43	came	5.16131083202e-43	drove	1.97310209159e-43	walked	2.30702765591e-43	arrived	1.94486054534e-43	None	come	A woman opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	nameSubj	non	NA
True	True	went	3.27243991713e-50	came	6.24722010562e-50	drove	2.2348154204e-50	walked	2.55160290708e-50	arrived	2.30997750341e-50	None	come	Jane opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	unObj	non	NA
True	True	went	1.25336626755e-52	came	2.37682503384e-52	drove	8.58160930575e-53	walked	9.48006581435e-53	arrived	8.6767239185e-53	None	come	A woman opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	unObj	non	NA
True	True	went	9.67977956405e-47	came	1.68767886585e-46	drove	6.03798290908e-47	walked	6.97062101945e-47	arrived	6.57999957482e-47	None	come	Jane opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	nameObj	non	NA
True	True	went	3.20447267774e-49	came	5.48911738429e-49	drove	1.99187238969e-49	walked	2.23663875188e-49	arrived	2.14090403632e-49	None	come	A woman opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	nameObj	non	NA
False	True	went	2.27494484167e-52	came	2.74232830985e-52	drove	1.18779683581e-52	walked	4.42884805136e-52	arrived	6.43393717144e-53	None	come	Helen was having a tiring day working at the cafe. A customer slipped and spilled her bowl of hot soup. When she 	came	 over to help clean it up, she apologized for the accident.	expt	expt	5	expt	3	named	unSubj	pro	NA
False	True	went	5.88953014404e-55	came	6.95101785404e-55	drove	2.91602936289e-55	walked	1.07825850757e-54	arrived	1.55487301773e-55	None	come	One of the waitresses was having a tiring day working at the cafe. A customer slipped and spilled her bowl of hot soup. When she 	came	 over to help clean it up, she apologized for the accident.	expt	expt	5	expt	3	unnamed	unSubj	pro	NA
False	True	went	1.41827697323e-48	came	1.72981986483e-48	drove	8.07883313168e-49	walked	3.07071547046e-48	arrived	4.21656717645e-49	None	come	Helen was having a tiring day working at the cafe. Mrs. Lee slipped and spilled her bowl of hot soup. When she 	came	 over to help clean it up, she apologized for the accident.	expt	expt	5	expt	3	named	nameSubj	pro	NA
False	True	went	5.06116519103e-51	came	6.1087044478e-51	drove	2.78695994607e-51	walked	9.84014856182e-51	arrived	1.42363670806e-51	None	come	One of the waitresses was having a tiring day working at the cafe. Mrs. Lee slipped and spilled her bowl of hot soup. When she 	came	 over to help clean it up, she apologized for the accident.	expt	expt	5	expt	3	unnamed	nameSubj	pro	NA
False	True	went	3.84647620093e-51	came	4.28596243614e-51	drove	1.96101346914e-51	walked	7.98251717109e-51	arrived	1.18315685455e-51	None	come	Helen was having a tiring day working at the cafe. She saw a customer slip and spill her bowl of hot soup. When she 	came	 over to help clean it up, she apologized for the accident.	expt	expt	5	expt	3	named	unObj	pro	NA
False	True	went	1.16595065914e-53	came	1.32056219296e-53	drove	5.62370199872e-54	walked	2.19799935533e-53	arrived	3.35384279593e-54	None	come	One of the waitresses was having a tiring day working at the cafe. She saw a customer slip and spill her bowl of hot soup. When she 	came	 over to help clean it up, she apologized for the accident.	expt	expt	5	expt	3	unnamed	unObj	pro	NA
False	True	went	3.03577116157e-48	came	3.57134068644e-48	drove	1.66146212804e-48	walked	6.79033716001e-48	arrived	9.83436020358e-49	None	come	Helen was having a tiring day working at the cafe. She saw Mrs. Lee slip and spill her bowl of hot soup. When she 	came	 over to help clean it up, she apologized for the accident.	expt	expt	5	expt	3	named	nameObj	pro	NA
False	True	went	1.32689144967e-50	came	1.59973773903e-50	drove	7.0250882941e-51	walked	2.64941131146e-50	arrived	4.05621218467e-51	None	come	One of the waitresses was having a tiring day working at the cafe. She saw Mrs. Lee slip and spill her bowl of hot soup. When she 	came	 over to help clean it up, she apologized for the accident.	expt	expt	5	expt	3	unnamed	nameObj	pro	NA
False	True	went	2.27494484167e-52	came	2.74232830985e-52	drove	1.18779683581e-52	walked	4.42884805136e-52	arrived	6.43393717144e-53	None	come	Helen was having a tiring day working at the cafe. A customer slipped and spilled her bowl of hot soup. When she 	came	 to get help cleaning it up, she apologized for the accident.	expt	expt	5	expt	3	named	unSubj	non	NA
False	True	went	5.88953014404e-55	came	6.95101785404e-55	drove	2.91602936289e-55	walked	1.07825850757e-54	arrived	1.55487301773e-55	None	come	One of the waitresses was having a tiring day working at the cafe. A customer slipped and spilled her bowl of hot soup. When she 	came	 to get help cleaning it up, she apologized for the accident.	expt	expt	5	expt	3	unnamed	unSubj	non	NA
False	True	went	1.41827697323e-48	came	1.72981986483e-48	drove	8.07883313168e-49	walked	3.07071547046e-48	arrived	4.21656717645e-49	None	come	Helen was having a tiring day working at the cafe. Mrs. Lee slipped and spilled her bowl of hot soup. When she 	came	 to get help cleaning it up, she apologized for the accident.	expt	expt	5	expt	3	named	nameSubj	non	NA
False	True	went	5.06116519103e-51	came	6.1087044478e-51	drove	2.78695994607e-51	walked	9.84014856182e-51	arrived	1.42363670806e-51	None	come	One of the waitresses was having a tiring day working at the cafe. Mrs. Lee slipped and spilled her bowl of hot soup. When she 	came	 to get help cleaning it up, she apologized for the accident.	expt	expt	5	expt	3	unnamed	nameSubj	non	NA
False	True	went	3.84647620093e-51	came	4.28596243614e-51	drove	1.96101346914e-51	walked	7.98251717109e-51	arrived	1.18315685455e-51	None	come	Helen was having a tiring day working at the cafe. She saw a customer slip and spill her bowl of hot soup. When she 	came	 to get help cleaning it up, she apologized for the accident.	expt	expt	5	expt	3	named	unObj	non	NA
False	True	went	1.16595065914e-53	came	1.32056219296e-53	drove	5.62370199872e-54	walked	2.19799935533e-53	arrived	3.35384279593e-54	None	come	One of the waitresses was having a tiring day working at the cafe. She saw a customer slip and spill her bowl of hot soup. When she 	came	 to get help cleaning it up, she apologized for the accident.	expt	expt	5	expt	3	unnamed	unObj	non	NA
False	True	went	3.03577116157e-48	came	3.57134068644e-48	drove	1.66146212804e-48	walked	6.79033716001e-48	arrived	9.83436020358e-49	None	come	Helen was having a tiring day working at the cafe. She saw Mrs. Lee slip and spill her bowl of hot soup. When she 	came	 to get help cleaning it up, she apologized for the accident.	expt	expt	5	expt	3	named	nameObj	non	NA
False	True	went	1.32689144967e-50	came	1.59973773903e-50	drove	7.0250882941e-51	walked	2.64941131146e-50	arrived	4.05621218467e-51	None	come	One of the waitresses was having a tiring day working at the cafe. She saw Mrs. Lee slip and spill her bowl of hot soup. When she 	came	 to get help cleaning it up, she apologized for the accident.	expt	expt	5	expt	3	unnamed	nameObj	non	NA
False	True	went	4.27712745426e-47	came	7.39575169231e-47	drove	2.60493618223e-47	walked	1.1404248207e-46	arrived	1.82648503823e-47	None	come	Sarah found a turtle wearing a collar while she was gardening. One of her neighbors had let it escape from its aquarium. When she 	came	 over to return it, they chatted about how cute it was.	expt	expt	6	expt	3	named	unSubj	pro	NA
False	True	went	1.7170584456e-49	came	3.09711315628e-49	drove	1.10222827096e-49	walked	4.79852354933e-49	arrived	7.30354480268e-50	None	come	A woman found a turtle wearing a collar while she was gardening. One of her neighbors had let it escape from its aquarium. When she 	came	 over to return it, they chatted about how cute it was.	expt	expt	6	expt	3	unnamed	unSubj	pro	NA
False	True	went	9.3419827045e-49	came	1.63247232699e-48	drove	4.89106210705e-49	walked	3.04144241563e-48	arrived	3.50009446002e-49	None	come	Sarah found a turtle wearing a collar while she was gardening. Penelope had let it escape from its aquarium. When she 	came	 over to return it, they chatted about how cute it was.	expt	expt	6	expt	3	named	nameSubj	pro	NA
False	True	went	1.76431166832e-51	came	3.21338283107e-51	drove	9.5621685077e-52	walked	6.25500864302e-51	arrived	6.5545377477e-52	None	come	A woman found a turtle wearing a collar while she was gardening. Penelope had let it escape from its aquarium. When she 	came	 over to return it, they chatted about how cute it was.	expt	expt	6	expt	3	unnamed	nameSubj	pro	NA
False	True	went	1.16532387152e-52	came	2.07656565291e-52	drove	7.05521062579e-53	walked	3.3023743696e-52	arrived	4.85791076472e-53	None	come	Sarah found a turtle wearing a collar while she was gardening. She thought that one of her neighbors had let it escape from its aquarium. When she 	came	 over to return it, they chatted about how cute it was.	expt	expt	6	expt	3	named	unObj	pro	NA
False	True	went	2.97720508556e-55	came	5.52098125828e-55	drove	1.89996389749e-55	walked	8.83614802292e-55	arrived	1.27155096121e-55	None	come	A woman found a turtle wearing a collar while she was gardening. She thought that one of her neighbors had let it escape from its aquarium. When she 	came	 over to return it, they chatted about how cute it was.	expt	expt	6	expt	3	unnamed	unObj	pro	NA
