True	True	went	1.52982846668e-41	came	2.54473363595e-41	drove	1.16454985806e-42	walked	3.12560442718e-42	arrived	1.26977475085e-42	A woman was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She came over to the counter and explained the mistake.	come	A woman was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	unnamed	nameObj	non	NA
True	True	went	1.13408185895e-57	came	1.88644434017e-57	drove	8.63296047002e-59	walked	2.31705145794e-58	arrived	9.41300636806e-59	Paul was building a deck in his backyard. A neighbor lent him her sander. When he came to return it, he gave her a plate of cookies as thanks.	come	Paul was building a deck in his backyard. A neighbor lent him her sander. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	unSubj	pro	NA
True	True	went	1.13408185895e-57	came	1.88644434017e-57	drove	8.63296047002e-59	walked	2.31705145794e-58	arrived	9.41300636806e-59	A man was building a deck in his backyard. A neighbor lent him her sander. When he came to return it, he gave her a plate of cookies as thanks.	come	A man was building a deck in his backyard. A neighbor lent him her sander. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	unSubj	pro	NA
True	True	went	1.13408185895e-57	came	1.88644434017e-57	drove	8.63296047002e-59	walked	2.31705145794e-58	arrived	9.41300636806e-59	Paul was building a deck in his backyard. Susan lent him her sander. When he came to return it, he gave her a plate of cookies as thanks.	come	Paul was building a deck in his backyard. Susan lent him her sander. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	nameSubj	pro	NA
True	True	went	1.13408185895e-57	came	1.88644434017e-57	drove	8.63296047002e-59	walked	2.31705145794e-58	arrived	9.41300636806e-59	A man was building a deck in his backyard. Susan lent him her sander. When he came to return it, he gave her a plate of cookies as thanks.	come	A man was building a deck in his backyard. Susan lent him her sander. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	nameSubj	pro	NA
True	True	went	1.13408185895e-57	came	1.88644434017e-57	drove	8.63296047002e-59	walked	2.31705145794e-58	arrived	9.41300636806e-59	Paul was building a deck in his backyard. He borrowed a sander from a neighbor. When he came to return it, he gave her a plate of cookies as thanks.	come	Paul was building a deck in his backyard. He borrowed a sander from a neighbor. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	unObj	pro	NA
True	True	went	1.13408185895e-57	came	1.88644434017e-57	drove	8.63296047002e-59	walked	2.31705145794e-58	arrived	9.41300636806e-59	A man was building a deck in his backyard. He borrowed a sander from a neighbor. When he came to return it, he gave her a plate of cookies as thanks.	come	A man was building a deck in his backyard. He borrowed a sander from a neighbor. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	unObj	pro	NA
True	True	went	1.13408185895e-57	came	1.88644434017e-57	drove	8.63296047002e-59	walked	2.31705145794e-58	arrived	9.41300636806e-59	Paul was building a deck in his backyard. He borrowed a sander from Susan. When he came to return it, he gave her a plate of cookies as thanks.	come	Paul was building a deck in his backyard. He borrowed a sander from Susan. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	nameObj	pro	NA
True	True	went	1.13408185895e-57	came	1.88644434017e-57	drove	8.63296047002e-59	walked	2.31705145794e-58	arrived	9.41300636806e-59	A man was building a deck in his backyard. He borrowed a sander from Susan. When he came to return it, he gave her a plate of cookies as thanks.	come	A man was building a deck in his backyard. He borrowed a sander from Susan. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	nameObj	pro	NA
True	True	went	4.02240436359e-63	came	6.69091202339e-63	drove	3.0619710201e-64	walked	8.21820560971e-64	arrived	3.3386406449e-64	Paul was building a deck in his backyard. A neighbor lent him her sander. When she came to retrieve it, he gave her a plate of cookies as thanks.	come	Paul was building a deck in his backyard. A neighbor lent him her sander. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	unSubj	non	NA
True	True	went	4.02240436359e-63	came	6.69091202339e-63	drove	3.0619710201e-64	walked	8.21820560971e-64	arrived	3.3386406449e-64	A man was building a deck in his backyard. A neighbor lent him her sander. When she came to retrieve it, he gave her a plate of cookies as thanks.	come	A man was building a deck in his backyard. A neighbor lent him her sander. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	unSubj	non	NA
True	True	went	4.02240436359e-63	came	6.69091202339e-63	drove	3.0619710201e-64	walked	8.21820560971e-64	arrived	3.3386406449e-64	Paul was building a deck in his backyard. Susan lent him her sander. When she came to retrieve it, he gave her a plate of cookies as thanks.	come	Paul was building a deck in his backyard. Susan lent him her sander. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	nameSubj	non	NA
True	True	went	4.02240436359e-63	came	6.69091202339e-63	drove	3.0619710201e-64	walked	8.21820560971e-64	arrived	3.3386406449e-64	A man was building a deck in his backyard. Susan lent him her sander. When she came to retrieve it, he gave her a plate of cookies as thanks.	come	A man was building a deck in his backyard. Susan lent him her sander. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	nameSubj	non	NA
True	True	went	4.02240436359e-63	came	6.69091202339e-63	drove	3.0619710201e-64	walked	8.21820560971e-64	arrived	3.3386406449e-64	Paul was building a deck in his backyard. He borrowed a sander from a neighbor. When she came to retrieve it, he gave her a plate of cookies as thanks.	come	Paul was building a deck in his backyard. He borrowed a sander from a neighbor. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	unObj	non	NA
True	True	went	4.02240436359e-63	came	6.69091202339e-63	drove	3.0619710201e-64	walked	8.21820560971e-64	arrived	3.3386406449e-64	A man was building a deck in his backyard. He borrowed a sander from a neighbor. When she came to retrieve it, he gave her a plate of cookies as thanks.	come	A man was building a deck in his backyard. He borrowed a sander from a neighbor. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	unObj	non	NA
True	True	went	4.02240436359e-63	came	6.69091202339e-63	drove	3.0619710201e-64	walked	8.21820560971e-64	arrived	3.3386406449e-64	Paul was building a deck in his backyard. He borrowed a sander from Susan. When she came to retrieve it, he gave her a plate of cookies as thanks.	come	Paul was building a deck in his backyard. He borrowed a sander from Susan. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	nameObj	non	NA
True	True	went	4.02240436359e-63	came	6.69091202339e-63	drove	3.0619710201e-64	walked	8.21820560971e-64	arrived	3.3386406449e-64	A man was building a deck in his backyard. He borrowed a sander from Susan. When she came to retrieve it, he gave her a plate of cookies as thanks.	come	A man was building a deck in his backyard. He borrowed a sander from Susan. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	nameObj	non	NA
True	True	went	4.64819422556e-54	came	7.73185781925e-54	drove	3.5383404372e-55	walked	9.49676173914e-55	arrived	3.85805323485e-55	Jill's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When she came to pick it up, they chatted for a while about the weather.	come	Jill's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	named	unSubj	pro	NA
True	True	went	4.64819422556e-54	came	7.73185781925e-54	drove	3.5383404372e-55	walked	9.49676173914e-55	arrived	3.85805323485e-55	A woman's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When she came to pick it up, they chatted for a while about the weather.	come	A woman's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	unSubj	pro	NA
True	True	went	4.64819422556e-54	came	7.73185781925e-54	drove	3.5383404372e-55	walked	9.49676173914e-55	arrived	3.85805323485e-55	Jill's son wanted to learn to play the flute. James offered to lend her his old flute. When she came to pick it up, they chatted for a while about the weather.	come	Jill's son wanted to learn to play the flute. James offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	named	nameSubj	pro	NA
True	True	went	4.64819422556e-54	came	7.73185781925e-54	drove	3.5383404372e-55	walked	9.49676173914e-55	arrived	3.85805323485e-55	A woman's son wanted to learn to play the flute. James offered to lend her his old flute. When she came to pick it up, they chatted for a while about the weather.	come	A woman's son wanted to learn to play the flute. James offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	nameSubj	pro	NA
True	True	went	4.64819422556e-54	came	7.73185781925e-54	drove	3.5383404372e-55	walked	9.49676173914e-55	arrived	3.85805323485e-55	Jill's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When she came to pick it up, they chatted for a while about the weather.	come	Jill's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	named	unObj	pro	NA
True	True	went	4.64819422556e-54	came	7.73185781925e-54	drove	3.5383404372e-55	walked	9.49676173914e-55	arrived	3.85805323485e-55	A woman's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When she came to pick it up, they chatted for a while about the weather.	come	A woman's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	unObj	pro	NA
True	True	went	4.64819422556e-54	came	7.73185781925e-54	drove	3.5383404372e-55	walked	9.49676173914e-55	arrived	3.85805323485e-55	Jill's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When she came to pick it up, they chatted for a while about the weather.	come	Jill's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	named	nameObj	pro	NA
True	True	went	4.64819422556e-54	came	7.73185781925e-54	drove	3.5383404372e-55	walked	9.49676173914e-55	arrived	3.85805323485e-55	A woman's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When she came to pick it up, they chatted for a while about the weather.	come	A woman's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	nameObj	pro	NA
True	True	went	3.57674940021e-58	came	5.94960461537e-58	drove	2.72272551928e-59	walked	7.30768449124e-59	arrived	2.96874203704e-59	Jill's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When he came to drop it off, they chatted for a while about the weather.	come	Jill's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	named	unSubj	non	NA
True	True	went	3.57674940021e-58	came	5.94960461537e-58	drove	2.72272551928e-59	walked	7.30768449124e-59	arrived	2.96874203704e-59	A woman's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When he came to drop it off, they chatted for a while about the weather.	come	A woman's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	unSubj	non	NA
True	True	went	3.57674940021e-58	came	5.94960461537e-58	drove	2.72272551928e-59	walked	7.30768449124e-59	arrived	2.96874203704e-59	Jill's son wanted to learn to play the flute. James offered to lend her his old flute. When he came to drop it off, they chatted for a while about the weather.	come	Jill's son wanted to learn to play the flute. James offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	named	nameSubj	non	NA
True	True	went	3.57674940021e-58	came	5.94960461537e-58	drove	2.72272551928e-59	walked	7.30768449124e-59	arrived	2.96874203704e-59	A woman's son wanted to learn to play the flute. James offered to lend her his old flute. When he came to drop it off, they chatted for a while about the weather.	come	A woman's son wanted to learn to play the flute. James offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	nameSubj	non	NA
True	True	went	3.57674940021e-58	came	5.94960461537e-58	drove	2.72272551928e-59	walked	7.30768449124e-59	arrived	2.96874203704e-59	Jill's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When he came to drop it off, they chatted for a while about the weather.	come	Jill's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	named	unObj	non	NA
True	True	went	3.57674940021e-58	came	5.94960461537e-58	drove	2.72272551928e-59	walked	7.30768449124e-59	arrived	2.96874203704e-59	A woman's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When he came to drop it off, they chatted for a while about the weather.	come	A woman's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	unObj	non	NA
True	True	went	3.57674940021e-58	came	5.94960461537e-58	drove	2.72272551928e-59	walked	7.30768449124e-59	arrived	2.96874203704e-59	Jill's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When he came to drop it off, they chatted for a while about the weather.	come	Jill's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	named	nameObj	non	NA
True	True	went	3.57674940021e-58	came	5.94960461537e-58	drove	2.72272551928e-59	walked	7.30768449124e-59	arrived	2.96874203704e-59	A woman's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When he came to drop it off, they chatted for a while about the weather.	come	A woman's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	nameObj	non	NA
True	True	went	2.60985167999e-51	came	4.34125622549e-51	drove	1.98669489403e-52	walked	5.33220824617e-52	arrived	2.16620610668e-52	Jane opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When she came to drop it off, it turned out to be a ginger plant.	come	Jane opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	unSubj	pro	NA
True	True	went	2.60985167999e-51	came	4.34125622549e-51	drove	1.98669489403e-52	walked	5.33220824617e-52	arrived	2.16620610668e-52	A woman opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When she came to drop it off, it turned out to be a ginger plant.	come	A woman opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	unSubj	pro	NA
True	True	went	2.60985167999e-51	came	4.34125622549e-51	drove	1.98669489403e-52	walked	5.33220824617e-52	arrived	2.16620610668e-52	Jane opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When she came to drop it off, it turned out to be a ginger plant.	come	Jane opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	nameSubj	pro	NA
True	True	went	2.60985167999e-51	came	4.34125622549e-51	drove	1.98669489403e-52	walked	5.33220824617e-52	arrived	2.16620610668e-52	A woman opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When she came to drop it off, it turned out to be a ginger plant.	come	A woman opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	nameSubj	pro	NA
True	True	went	2.60985167999e-51	came	4.34125622549e-51	drove	1.98669489403e-52	walked	5.33220824617e-52	arrived	2.16620610668e-52	Jane opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When she came to drop it off, it turned out to be a ginger plant.	come	Jane opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	unObj	pro	NA
True	True	went	2.60985167999e-51	came	4.34125622549e-51	drove	1.98669489403e-52	walked	5.33220824617e-52	arrived	2.16620610668e-52	A woman opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When she came to drop it off, it turned out to be a ginger plant.	come	A woman opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	unObj	pro	NA
True	True	went	2.60985167999e-51	came	4.34125622549e-51	drove	1.98669489403e-52	walked	5.33220824617e-52	arrived	2.16620610668e-52	Jane opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When she came to drop it off, it turned out to be a ginger plant.	come	Jane opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	nameObj	pro	NA
True	True	went	2.60985167999e-51	came	4.34125622549e-51	drove	1.98669489403e-52	walked	5.33220824617e-52	arrived	2.16620610668e-52	A woman opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When she came to drop it off, it turned out to be a ginger plant.	come	A woman opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	nameObj	pro	NA
True	True	went	7.32619232384e-48	came	1.21864695526e-47	drove	5.57691036395e-49	walked	1.4968200462e-48	arrived	6.08082163149e-49	Jane opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When he came to pick it up, it turned out to be a ginger plant.	come	Jane opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	unSubj	non	NA
True	True	went	7.32619232384e-48	came	1.21864695526e-47	drove	5.57691036395e-49	walked	1.4968200462e-48	arrived	6.08082163149e-49	A woman opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When he came to pick it up, it turned out to be a ginger plant.	come	A woman opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	unSubj	non	NA
True	True	went	7.32619232384e-48	came	1.21864695526e-47	drove	5.57691036395e-49	walked	1.4968200462e-48	arrived	6.08082163149e-49	Jane opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When he came to pick it up, it turned out to be a ginger plant.	come	Jane opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	nameSubj	non	NA
True	True	went	7.32619232384e-48	came	1.21864695526e-47	drove	5.57691036395e-49	walked	1.4968200462e-48	arrived	6.08082163149e-49	A woman opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When he came to pick it up, it turned out to be a ginger plant.	come	A woman opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	nameSubj	non	NA
True	True	went	7.32619232384e-48	came	1.21864695526e-47	drove	5.57691036395e-49	walked	1.4968200462e-48	arrived	6.08082163149e-49	Jane opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When he came to pick it up, it turned out to be a ginger plant.	come	Jane opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	unObj	non	NA
True	True	went	7.32619232384e-48	came	1.21864695526e-47	drove	5.57691036395e-49	walked	1.4968200462e-48	arrived	6.08082163149e-49	A woman opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When he came to pick it up, it turned out to be a ginger plant.	come	A woman opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	unObj	non	NA
True	True	went	7.32619232384e-48	came	1.21864695526e-47	drove	5.57691036395e-49	walked	1.4968200462e-48	arrived	6.08082163149e-49	Jane opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When he came to pick it up, it turned out to be a ginger plant.	come	Jane opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	nameObj	non	NA
True	True	went	7.32619232384e-48	came	1.21864695526e-47	drove	5.57691036395e-49	walked	1.4968200462e-48	arrived	6.08082163149e-49	A woman opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When he came to pick it up, it turned out to be a ginger plant.	come	A woman opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	nameObj	non	NA
True	True	went	1.12574619891e-52	came	1.87257871082e-52	drove	8.56950700493e-54	walked	2.30002080614e-53	arrived	9.34381945668e-54	Helen was having a tiring day working at the cafe. A customer slipped and spilled her bowl of hot soup. When she came over to help clean it up, she apologized for the accident.	come	Helen was having a tiring day working at the cafe. A customer slipped and spilled her bowl of hot soup. When she 	came	 over to help clean it up, she apologized for the accident.	expt	expt	5	expt	3	named	unSubj	pro	NA
